,text,latitude,longitude,categoriaRotulo,Bairro
521,Dai você escapa de um assalto. http://t.co/vxt65eeslt,-23.56679519,-46.47534445,Assalto,CIDADE LIDER
522,"Ocorrência: assalto e troca de tiros na caixa econômica federal. direto da av itaquera, zona leste/sp. http://t.co/yt6jz9lcsn",-23.5057981,-46.6701946,Assalto,LIMAO
523,Ocorrência !  assalto a condomínio de luxo. direto do bairro granja viana sp. obrigado. http://t.co/bplkfkx1fo,-23.5057659,-46.6701814,Assalto,LIMAO
524,@_ecovias solicitem policiamento.  acabo de presenciar um assalto na imigrantes. roubaram uma motocicleta. detalhe pararam a imigrantes.,-23.6364234,-46.6302173,Roubo,JABAQUARA
525,"Caralho, que porra é essa na usp é assalto e nego morrendo e a outra que é estuprada, ta osso hein..",-23.67315665,-46.7561246,Assalto,JARDIM SAO LUIS
526,"Um homem foi baleado num assalto ao chegar ao trabalho, na 9 de julho, às 8:30 da manhã. a única coisa que nos mantém vivos em sp é sorte.",-23.6104314,-46.705269,Assalto,MORUMBI
527,Presenciei agora pouco um assalto a veículo no trecho urbano da anchieta sent. santos @rstnoar  tentei chamar a pm não consegui! !,-23.5632566,-46.6873109,Assalto,PINHEIROS
528,Assalto!!!!!,-23.5575369,-46.6210146,Assalto,CAMBUCI
529,"Mais um assalto mal sucedido, tentem na próxima ✋✌",-23.4998246,-46.7501059,Assalto,SAO DOMINGOS
530,"@euvinaband  eu vi minha casa, pq o assalto foi aqui perto !!!!",-23.6329217,-46.5896237,Assalto,SACOMA
531,Acabou de acontecer um assalto aqui na rua !!,-23.6730129,-46.6864289,Assalto,CAMPO GRANDE
532,Acabei de presenciar um assalto socorro,-23.5981076,-46.5241595,Assalto,SAPOPEMBA
533,@im4ginarynumber sério? então não posso denunciar um assalto até que me assaltem? maravilha.,-23.55395872,-46.75181611,Assalto,JAGUARE
534,"Nunca tinha presenciado uma tentativa de assalto tão engraçada,juro",-23.59152816,-46.55088213,Assalto,SAO LUCAS
535,I'm at assalto à geladeira https://t.co/nbkbwenb2b,-23.484478,-46.41415024,Outros,JARDIM HELENA
536,"Logo uns vagabundos de moto assalto eu e minha mina levaram minhas partituras de piano, meu chá, a bolsa e documentos pqp",-23.4590454,-46.6172447,Assalto,TREMEMBE
537,Assalto monstro esse das meninas no empresario de moema ein,-23.6285792,-46.47192004,Assalto,SAO RAFAEL
538,Que assalto inusitado.,-23.4993932,-46.6771949,Assalto,LIMAO
539,"“@g1:policial de folga reage a assalto em ônibus e mata suspeito em sp,diz pm http://t.co/064bzlmjj3 http://t.co/bssgjr9kek” matou bandido!",-23.50233105,-46.71637179,Assalto,PIRITUBA
540,"Não foi em manifestação, foi em assalto. mas continua sendo muito absurdo.",-23.5586189,-46.5191747,Assalto,ARICANDUVA
541,Meu pai assaltado hoje e uma reportagem sobre assalto no centro. é. todo mundo sabe.,-23.5542209,-46.6499103,Assalto,BELA VISTA
542,Ai eu descubro que o assalto que teve aqui perto foi na casa da minha melhor amiga o.o,-23.592852,-46.766947,Assalto,RAPOSO TAVARES
543,"Meu pai foi saber do assalto hj kk agora quer saber tudo, mas odeio tocar nesse  assunto 😓",-23.5883938,-46.7369582,Assalto,VILA SONIA
544,Primeiramente to pra dizer que a karol roubou meu jaleco e minha tesoura de fazer assalto,-23.48325202,-46.65464762,Roubo,CASA VERDE
545,"Ontem teve um assalto mega louco na rua, imagina se eu ia conseguir ficar de boa aqui em casa?",-23.5633608,-46.6250004,Assalto,LIBERDADE
546,"Um professor foi assassinado por menores durante assalto a um ônibus na av. brasil, no rj. manifestações? gente indignada na tv? não vi.",-23.6464466,-46.647654,Assalto,JABAQUARA
547,Teve assalto na rua da fflch ontem! ta bacana! 👍👏,-23.57383789,-46.7395345,Assalto,RIO PEQUENO
548,Fugi de mais um assalto ontem õ/,-23.4838064,-46.4973886,Assalto,CANGAIBA
549,"@tinidostyles assalto ai o ladrao foi fugir de carro, bateu no poste com tudo e saiu correndo a pm foi dar tiro mais errou",-23.5373278,-46.4298911,Assalto,JOSE BONIFACIO
550,Mulher é morta durante assalto a minimercado em pelotas http://t.co/llfc4uuln1,-23.5583871,-46.7500775,Assalto,RIO PEQUENO
551,Festival satyrianas toma de assalto a praca... @ pç roosevelt - consolaçao http://t.co/et4ivj0q4b,-23.54672271,-46.64602239,Assalto,REPUBLICA
552,@anterogreco pq não falam do assalto que foi hoje no morumbi? tem q falar!!,-23.6788845,-46.6315585,Assalto,CIDADE ADEMAR
553,Ta acontecendo um assalto no morumbi,-23.552808,-46.410037,Assalto,GUAIANASES
554,Sobre presenciar um assalto: desespero,-23.55004597,-46.62821603,Assalto,SE
555,"@edu_artmanha depois dos tiros só ouvi o povo gritando e chorando , assalto não foi não , alguma coisa o cara q morreu fez",-23.5214362,-46.4353914,Homicídio,SAO MIGUEL
556,@portaldabandav antônio do campo. .sp. zona sul precisa urgentemente de policiamento principalmente período da manhã. assalto todos os dias.,-23.688401,-46.6720596,Assalto,CAMPO GRANDE
557,@portalr7 av antônio do campo. .sp. zona sul precisa urgentemente de policiamento principalmente período da manhã. assalto todos os dias.,-23.6884369,-46.6720669,Assalto,CAMPO GRANDE
558,"Ontem uma tentativa de assalto na frente da casa da minha mina, hj o mano armado no shopping interlagos... ta moiado memo",-23.5642547,-46.6435264,Assalto,BELA VISTA
559,Em casa é um inferno sai la fora e dai presencia um assalto na casa dos outros é uma bosta.... nao sei mais,-23.46975159,-46.63949643,Assalto,MANDAQUI
560,Ladra se salto ela sabe como chega forma de assalto e voce nem vai se liga,-23.6826714,-46.7678323,Assalto,JARDIM ANGELA
561,"@brendinha_rafa que fita 😓, slc os cara ta foda tiw , vários assalto aqui na rua vixi ta tendo direto, na regiao tb..",-23.6177208,-46.5963142,Assalto,SACOMA
562,"Loko rt podia 🔫🔫🔫""@portaldaband: vídeo: turista canadense grava o próprio assalto em buenos aires, na argentina http://t.co/4wpbfffx7u""",-23.6478214,-46.7023712,Assalto,SANTO AMARO
563,Acho que teve um assalto aqq na rua slc,-23.4245001,-46.7329547,Assalto,JARAGUA
564,"Meo, teve mais um assalto na escola, não ta dando desse jeito",-23.7353117,-46.6799767,Assalto,GRAJAU
565,"Campo limpo ta fooooda, explosão semana passada,  ontem assalto nas casas bahia,  hoje acidente,  ta oooosso",-23.592625,-46.7362822,Assalto,VILA SONIA
566,"Depois que nos livrar de um assalto estamos vivos , salvei a vida da tatá @smkatia",-23.49652216,-46.67895505,Assalto,LIMAO
567,"Quase fui morto numa tentativa de assalto a mão armada, obrigado deus por não ter acontecido nada de tão grave comigo ♥",-23.5342453,-46.6819255,Assalto,PERDIZES
568,@saopaulo_agora av ordem e progresso  ela   toda sem iluminação pública tudo no escuro  muitos assalto,-23.5152535,-46.660544,Outros,CASA VERDE
569,"""@estadao: sp: uma pessoa morre durante tentativa de assalto http://t.co/io4ydt8k9g"" assaltante morreu... acho é pocooo",-23.5568146,-46.6355934,Assalto,LIBERDADE
570,Eu devia ter morrido no assalto de ontem...,-23.4890598,-46.4445371,Assalto,SAO MIGUEL
571,A sensação de quase assalto meus amigos. é louca,-23.4779876,-46.5773713,Assalto,VILA MEDEIROS
572,"@amandabetega ah sim hahahah achei que tivesse sido algo sei lá, tipo assalto a mão armada",-23.53466723,-46.59381242,Assalto,BELEM
573,"Mas glória a deus que não deixou acontecer esse assalto, e estamos bem.",-23.5665333,-46.4843329,Assalto,CIDADE LIDER
574,"Presenciei um assalto a uma combi,  eu o dan e a bianca saimos correndo caraaa",-23.4613208,-46.6572837,Assalto,CACHOEIRINHA
575,Branco devia ter cota pra assalto,-23.49363119,-46.59349458,Assalto,VILA MEDEIROS
576,"Coisa pesado na escola logo cedo, já cheguei vendo a diretora mandando todos entrarem devido a assalto :(",-23.50186814,-46.43544811,Assalto,SAO MIGUEL
577,Nem atravessei a rua voltei e fiquei sentada no bang ate o assalto acaba !,-23.6188617,-46.6896915,Assalto,ITAIM BIBI
578,Presenciei mais um assalto agora a pouco,-23.6445003,-46.7029896,Assalto,SANTO AMARO
579,@policia_civil av antônio do campo. .sp. zona sul precisa urgentemente de policiamento principalmen período da manhã. assalto todos os dias.,-23.690439,-46.6736491,Assalto,CAMPO GRANDE
580,"Pq aqui perto tem morte assalto sequestro e eu ando normal sem saber d nd??? ngm fala é nd, acho q é medo mano",-23.6251696,-46.6242865,Assalto,CURSINO
581,To ficando com medo de ir pra faculdade. assalto direto nessa fmu,-23.7509395,-46.7060318,Assalto,GRAJAU
582,Babilônia nem cola!!! @ tomaram de assalto http://t.co/wvw1c70zcv,-23.62222472,-46.4881975,Assalto,SAPOPEMBA
583,Ontem mais uma vez como sempre assalto em itaquera,-23.5415907,-46.6402103,Assalto,REPUBLICA
584,Não vou sequer comentar desse clássico ridículo de hoje. assalto a mão armada!,-23.4722697,-46.7497417,Assalto,PIRITUBA
585,Assalto a mão armada em itaquera. não podia esperar nada diferente..,-23.5934046,-46.5572946,Assalto,SAO LUCAS
586,"Ah se é o pm que mata...""@folha_com: cabo da pm é assassinado durante assalto a mercado na zona leste de sp. http://t.co/cggkfvj0g0""",-23.4899281,-46.636515,Assalto,SANTANA
587,"Adorei vovó ""@bocaonews: idosa de 77 anos reage a assalto e mata suspeito http://t.co/1jf3rxf6qb http://t.co/djncupodw7""",-23.5604998,-46.6383759,Assalto,LIBERDADE
588,"Nossssa q revolta a lane ta aqui em casa, um noia fdp assalto ela, aii q raiva!",-23.6299219,-46.4590396,Assalto,SAO RAFAEL
589,@chapadx aqui onde eu moro ta tendo muuuuuito assalto também.,-23.7476763,-46.6765945,Assalto,GRAJAU
590,A semana já começou e presenciar um assalto não é legal... quero segurança pública de qualidade (@ jd elba) https://t.co/fedzeyhido,-23.61502673,-46.51144868,Assalto,SAPOPEMBA
591,"@_beatriiiza nunca tentaram me roubar armado, só com faca kkkk já briguei tantas vezes por causa de assalto, que um dia vou me dar mal... 😞",-23.58241379,-46.61328695,Roubo,IPIRANGA
592,"Um policial civil foi morto a tiros em    assalto a um estabelecimento comercial na vila formosa, em são paulo na noite deste sábado.",-23.5517942,-46.4891559,Assalto,ARTUR ALVIM
593,"Acabei de ver um assalto..se é louco, os cara é fdp mesmo",-23.67885486,-46.66058821,Assalto,CIDADE ADEMAR
594,To planejando em ficar rico esse ano vou fazer um assalto a banco 🎵,-23.4569132,-46.7325858,Assalto,JARAGUA
595,Quadrilha faz mega-assalto na samsung em campinas http://t.co/ykya9ide3o // caramba!,-23.563318,-46.6548596,Assalto,JARDIM PAULISTA
596,"""fica quietinha que isso é um assalto"" 😭😭😭😭😭😭😭😭😭😭😭😭",-23.5956569,-46.5201123,Assalto,SAPOPEMBA
597,Eu achando que ia ser assalto ou coisa do tipo kkkkkkkkk,-23.47428388,-46.63097402,Assalto,MANDAQUI
598,"Assalto no terminal grajaú, pobre roubando pobre 😒",-23.7433048,-46.6730814,Assalto,GRAJAU
599,@lanaiakemi assalto*,-23.6522203,-46.5965853,Assalto,SACOMA
600,Nossa mano presenciei um assalto e so sei q corri pa kct kkkkkkkkkkk,-23.4954237,-46.6884134,Assalto,FREGUESIA DO O
601,"Ta rendo assalto aqui na esquina da minha rua,só descobri por causa que ta passando no datena",-23.5469061,-46.6231056,Assalto,BRAS
602,"""tentativa de assalto"" 😴",-23.53756913,-46.57442952,Assalto,TATUAPE
603,"@euvinaband datena essa politecnica é assalto direto.
secretario de segurança é fraco.",-23.558416,-46.7500236,Assalto,RIO PEQUENO
604,Isso é um assalto gente,-23.7725981,-46.7174455,Assalto,PARELHEIROS
605,Assalto na casas bahia aq da vila ré passando na tv.. 😱,-23.5306662,-46.4885252,Assalto,ARTUR ALVIM
606,@poorramanda é assalto!!! 👌😂,-23.5262946,-46.5321508,Assalto,PENHA
607,@victoria_allane ninguém merece esse assalto😪,-23.4504796,-46.72766275,Assalto,JARAGUA
608,"Do alto de pinheiros para o jardins, de táxi, acabei de escapar de uma tentativa de assalto. a sorte foi a agilidade da taxista em perceber.",-23.56278529,-46.68674967,Assalto,PINHEIROS
609,Minha prima ta tensa ainda com o assalto da mnh tia,-23.6565893,-46.6616089,Assalto,JABAQUARA
610,Acabei de sofrer uma tentativa de assalto 😤,-23.6729876,-46.686493,Assalto,CAMPO GRANDE
611,Foi o assalto mais bizarro da minha vida hoje,-23.5913288,-46.5038571,Assalto,SAO MATEUS
612,"Tenho sangue doce pra assalto, slc kk",-23.47798333,-46.6880278,Assalto,BRASILANDIA
613,"Fiquei em choque quando o fdp entrou no vagão do metrô, tirou a peça da cintura e gritou 'vai passando os bagulho que é um assalto' 😰😭😂",-23.51096422,-46.65562436,Assalto,CASA VERDE
614,Morumbi ta phoda... assalto direto 😱,-23.61734705,-46.73601771,Assalto,VILA ANDRADE
615,"Aventurinhas na hora do almoço, um assalto q o bandido se finge de cliente, fica do seu lado, tenta fugir, mas volta e depois foge de novo.",-23.5862566,-46.7174319,Assalto,MORUMBI
616,Assalto demais se loco,-23.596076,-46.61004885,Assalto,IPIRANGA
617,Vovó perigosa rt: @zerohora: idosa de 77 anos reage a assalto em padaria e mata jovem http://t.co/mswlsdtylf,-23.67240612,-46.73531797,Assalto,JARDIM SAO LUIS
618,"Lembrei do ""assalto"" q minha amiga sofreu hahahahahahahaha' em casa a gente conversa..",-23.440783,-46.5862195,Assalto,TREMEMBE
619,"Direitos humanos nelev""@jornalextra: delegado sofre tentativa de assalto em benfica, reage e mata um http://t.co/pyqui2ztxl """,-23.4539008,-46.6950098,Assalto,BRASILANDIA
620,A semana já começou e presenciar um assalto não é legal... quero segurança pública de qualidade (@ jd elba) https://t.co/ozhaztceal,-23.61502673,-46.51144868,Assalto,SAPOPEMBA
621,"""@estadao: padre exige que ladrão assine recibo após assalto a igreja http://t.co/aquya9frry http://t.co/hdrqfjvadc""",-23.5950149,-46.6321233,Assalto,VILA MARIANA
622,3v tomando de assalto @ essa fita memo http://t.co/sw3m23nr3l,-23.5105238,-46.6590351,Assalto,CASA VERDE
623,Nem tava sabendo q tava tendo assalto no meu bairro e vejo isso kkkk http://t.co/ayuvbizsu8,-23.623801,-46.5861704,Assalto,SACOMA
624,A velhinha que reagiu ao assalto e bateu de chinelo no ladrão kkkkkkkkkkkkkkkkkkkkkkkkkkk,-23.5203764,-46.493669,Assalto,PONTE RASA
625,"Nossa, pra quem trabalha pro lado de interlagos se prepara que tá tudo parado por causa do assalto que está tendo.",-23.6737435,-46.6857587,Assalto,CAMPO GRANDE
626,Nossa bandidos fdp quase assalto meu pai :'(,-23.5901968,-46.5101246,Assalto,SAPOPEMBA
627,Quase sofri outro assalto hoje.,-23.55824482,-46.64020032,Assalto,BELA VISTA
628,"“@juliano06: sim, vcs não leram errado. treinador da bósnia foi cercado por trombadinhas no guarujá. começou - http://t.co/m2khbmbdnv” xiiii",-23.53401324,-46.65422535,Assalto,SANTA CECILIA
629,"Depois de correr de um assalto nessa itaberaba, criei vergonha na cara e peguei um taxi",-23.48256755,-46.68011117,Assalto,FREGUESIA DO O
630,"Nunca passei por isso , um assalto célouco",-23.4823354,-46.6767014,Assalto,LIMAO
631,"Nossa, é assalto na rua zilda, no limão . . seloco, casa verde ta foda 👎",-23.510879,-46.65564602,Assalto,CASA VERDE
632,Ainda não entendo como foi o assalto de ontem 😲 😲,-23.6419721,-46.7632036,Assalto,CAMPO LIMPO
633,"@harrystranha acho q teve assalto ai o bandido foi fugir bateu o carro no poste e a pm pegou e deu tiro nele, mas n acertou",-23.5373263,-46.4299456,Assalto,JOSE BONIFACIO
634,"Terminaram o 1° assalto, agora vão dar uma pausa e se preparar para o próximo.",-23.5769677,-46.5517755,Assalto,SAO LUCAS
635,"Rn: jovem morre com tiro na cabeça, após reagir a assalto http://t.co/2q1tfoelr4",-23.5583737,-46.7500699,Assalto,RIO PEQUENO
636,"""ele nunca tinha atirado"", afirma filho de idoso que reagiu a assalto em são leopoldo http://t.co/h2fkd6pe1x",-23.5672615,-46.7384052,Assalto,BUTANTA
637,"Mano que dia, assalto, treta, mais treta e mais confusão nossa mano",-23.60302061,-46.7431575,Assalto,VILA SONIA
638,14 com a filinha a qual ele tinha citado ao realizar o assalto,-23.46477468,-46.66677114,Assalto,CACHOEIRINHA
639,"Voltando do cursinho a noite esses dias, vi um assalto a vinte metros de mim, só tive a reação de voltar p/ trás, imagino um momento pior :s",-23.62998852,-46.4738956,Assalto,SAO RAFAEL
640,@crimemapsapp na rua são josé de mossamedes cep 08440540 está sempre tendo assalto com motos,-23.5307733,-46.4086139,Assalto,LAJEADO
641,"@tatamaceds aquilo.. assalto, meninos, que ódio. 😭",-23.61255108,-46.61003279,Assalto,CURSINO
642,"Ontem, sofri um assalto a mao armada na vicente rao... eu que estou com a idade de cristo quando morreu, tive a chance de viver de novo...",-23.6272502,-46.606241,Assalto,SACOMA
643,Aeuvinaband datena ontem acabei de ver um assalto dois carro dando cobertura foi no jd da saude,-23.6236954,-46.6257289,Assalto,CURSINO
644,Assalto na zona leste,-23.5936661,-46.4899962,Assalto,SAO MATEUS
645,"Depois de ter passado por quase um assalto, muita coisa mudou...",-23.5521286,-46.6443924,Assalto,REPUBLICA
646,"Depois de um dia duro meu corpo foi travado , assalto a mão armada (88'.",-23.7345535,-46.6967706,Assalto,CIDADE DUTRA
647,Ontem à noite assisti um assalto :(,-23.55866117,-46.69172349,Assalto,PINHEIROS
648,Falei que ia ligar e depois pergunto do assalto eu realmente to começando a achar que to com problemas ex autismo,-23.49347622,-46.37317577,Assalto,ITAIM PAULISTA
